Code,Area_name,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
E09000008,Croydon,4339.285714,2020,2020/12/4,F,L,243000,CR27BB,E09000008,{BC8936BB-E8D2-0E2C-E053-6C04A8C0DBF4},16670219,56,3,12,61,76,England and Wales: 1900-1929
E09000016,Havering,4340.659341,2020,2020/12/21,T,F,395000,RM52NL,E09000016,{BA558B32-7AB4-76EF-E053-6B04A8C0B4B7},17426568,91,5,11,54,85,England and Wales: 1930-1949
E09000023,Lewisham,4342.105263,2020,2020/12/8,F,L,247500,SE62TE,E09000023,{BA558B33-2467-76EF-E053-6B04A8C0B4B7},18087065,57,3,11,51,81,England and Wales: 1967-1975
E09000003,Barnet,4342.105263,2020,2020/12/4,S,F,660000,N200RZ,E09000003,{BA558B32-D249-76EF-E053-6B04A8C0B4B7},16198320,152,7,11,40,72,England and Wales: 1900-1929
E09000009,Ealing,4342.105263,2020,2020/12/3,F,L,330000,UB54HT,E09000009,{BA558B32-D9FC-76EF-E053-6B04A8C0B4B7},16840923,76,3,11,55,69,England and Wales: 1967-1975
E09000010,Enfield,4347.826087,2020,2020/12/21,T,F,400000,N182DL,E09000010,{BC8936BB-7088-0E2C-E053-6C04A8C0DBF4},16855698,92,5,12,64,86,England and Wales: 1930-1949
E09000008,Croydon,4347.826087,2020,2020/12/17,F,L,250000,SE255BW,E09000008,{BA558B33-13C4-76EF-E053-6B04A8C0B4B7},16614330,57.5,3,11,68,70,England and Wales: 1900-1929
E09000010,Enfield,4347.826087,2020,2020/12/11,S,F,500000,N181NF,E09000010,{BA558B32-F5BA-76EF-E053-6B04A8C0B4B7},16890638,115,5,11,60,85,England and Wales: 1900-1929
E09000026,Redbridge,4347.826087,2020,2020/12/7,T,F,400000,IG12NY,E09000026,{BA558B32-26B0-76EF-E053-6B04A8C0B4B7},18339492,92,5,12,62,81,England and Wales: 1900-1929
E09000024,Merton,4347.826087,2020,2020/12/4,T,F,600000,SM44JP,E09000024,{BA558B32-FD86-76EF-E053-6B04A8C0B4B7},18161692,138,6,11,67,80,England and Wales: 1900-1929
E09000006,Bromley,4351.851852,2020,2020/12/11,T,F,470000,BR33DA,E09000006,{BC8936BB-9F16-0E2C-E053-6C04A8C0DBF4},16434509,108,4,11,62,78,England and Wales: 1930-1949
E09000004,Bexley,4354.166667,2020,2020/12/7,S,F,418000,DA162NX,E09000004,{BA558B32-ADA4-76EF-E053-6B04A8C0B4B7},16241144,96,5,11,52,78,England and Wales: 1930-1949
E09000029,Sutton,4355.932203,2020,2020/12/18,F,L,257000,SM26QQ,E09000029,{BC8936BB-E7B2-0E2C-E053-6C04A8C0DBF4},18553766,59,2,12,76,78,England and Wales: 1983-1990
E09000018,Hounslow,4357.798165,2020,2020/12/10,S,F,475000,TW136LZ,E09000018,{BA558B32-D871-76EF-E053-6B04A8C0B4B7},17563823,109,4,11,55,86,England and Wales: 1930-1949
E09000002,Barking and Dagenham,4358.974359,2020,2020/12/2,T,F,340000,RM95LX,E09000002,{BA558B32-6C2C-76EF-E053-6B04A8C0B4B7},16083139,78,4,11,54,84,England and Wales: 1930-1949
E09000008,Croydon,4360,2020,2020/12/14,F,L,327000,CR05UX,E09000008,{BC8936BB-E857-0E2C-E053-6C04A8C0DBF4},16659062,75,3,12,42,77,England and Wales: 1967-1975
E09000005,Brent,4360.075127,2020,2020/12/3,T,F,325000,NW104PL,E09000005,{BC8936BB-C40C-0E2C-E053-6C04A8C0DBF4},16342319,74.54,4,11,62,71,England and Wales: before 1900
E09000010,Enfield,4360.902256,2020,2020/12/17,S,F,580000,N135AG,E09000010,{BA558B32-6CEC-76EF-E053-6B04A8C0B4B7},16850164,133,7,12,67,79,England and Wales: 1930-1949
E09000008,Croydon,4361.702128,2020,2020/12/11,S,F,615000,CR53HL,E09000008,{BC8936BB-E83C-0E2C-E053-6C04A8C0DBF4},16673265,141,8,12,68,81,England and Wales: 1930-1949
E09000008,Croydon,4362.745098,2020,2020/12/14,T,F,445000,CR78HP,E09000008,{BA558B33-1940-76EF-E053-6B04A8C0B4B7},16662143,102,4,11,67,85,England and Wales: before 1900
E09000017,Hillingdon,4364.40678,2020,2020/12/7,S,F,515000,UB96AT,E09000017,{BC8936BB-C375-0E2C-E053-6C04A8C0DBF4},17505311,118,5,12,72,83,England and Wales: 1930-1949
E09000006,Bromley,4366.197183,2020,2020/12/22,F,L,310000,SE208TP,E09000006,{BC8936BB-E953-0E2C-E053-6C04A8C0DBF4},16418304,71,3,11,35,77,England and Wales: before 1900
E09000004,Bexley,4368.421053,2020,2020/12/21,S,F,415000,DA75HL,E09000004,{BC8936BB-E91A-0E2C-E053-6C04A8C0DBF4},16298725,95,5,12,63,83,England and Wales: 1930-1949
E09000004,Bexley,4368.932039,2020,2020/12/21,S,F,450000,DA74DQ,E09000004,{BC8936BB-E7D7-0E2C-E053-6C04A8C0DBF4},16242034,103,5,11,51,76,England and Wales: 1900-1929
E09000011,Greenwich,4369.747899,2020,2020/12/11,T,F,520000,SE182QL,E09000011,{BC8936BB-2E14-0E2C-E053-6C04A8C0DBF4},17014080,119,7,11,65,83,England and Wales: 1900-1929
E09000016,Havering,4371.134021,2020,2020/12/3,T,F,424000,RM141EP,E09000016,{BA558B32-6E45-76EF-E053-6B04A8C0B4B7},17436659,97,4,12,67,87,England and Wales: 1950-1966
E09000026,Redbridge,4373.913043,2020,2020/12/8,S,F,503000,IG39SZ,E09000026,{BC8936BB-DF24-0E2C-E053-6C04A8C0DBF4},18307813,115,6,11,49,79,England and Wales: 1900-1929
E09000028,Southwark,4375,2020,2020/12/17,F,L,280000,SE156SF,E09000028,{BC8936BC-037E-0E2C-E053-6C04A8C0DBF4},18507079,64,3,11,72,72,England and Wales: 1976-1982
E09000016,Havering,4375,2020,2020/12/11,T,F,350000,RM125LP,E09000016,{BC8936BB-C6A4-0E2C-E053-6C04A8C0DBF4},17448480,80,4,11,60,90,England and Wales: 1967-1975
E09000026,Redbridge,4375,2020,2020/12/4,F,L,210000,IG63AX,E09000026,{BA558B32-6C50-76EF-E053-6B04A8C0B4B7},18302224,48,2,12,66,78,England and Wales: 1967-1975
E09000016,Havering,4375,2020,2020/12/1,S,F,385000,RM141JP,E09000016,{BA558B32-6B88-76EF-E053-6B04A8C0B4B7},17451538,88,5,12,61,80,England and Wales: 1930-1949
E09000004,Bexley,4379.844961,2020,2020/12/11,S,F,565000,DA74SL,E09000004,{BC8936BB-E5E9-0E2C-E053-6C04A8C0DBF4},16311212,129,5,12,60,80,England and Wales: 1930-1949
E09000008,Croydon,4380.28169,2020,2020/12/8,F,L,311000,CR07XE,E09000008,{BC8936BB-E516-0E2C-E053-6C04A8C0DBF4},16672461,71,3,11,62,72,England and Wales: 1967-1975
E09000006,Bromley,4380.530973,2020,2020/12/11,T,F,495000,BR40QY,E09000006,{BA558B33-022A-76EF-E053-6B04A8C0B4B7},16445059,113,5,11,75,87,England and Wales: 1976-1982
E09000018,Hounslow,4380.952381,2020,2020/12/21,S,F,460000,TW149NX,E09000018,{BC8936BB-C480-0E2C-E053-6C04A8C0DBF4},17560773,105,7,12,64,86,England and Wales: 1930-1949
E09000011,Greenwich,4381.443299,2020,2020/12/11,S,F,425000,SE93JL,E09000011,{BA558B33-2385-76EF-E053-6B04A8C0B4B7},16994140,97,4,12,64,77,England and Wales: 1950-1966
E09000014,Haringey,4382.416397,2020,2020/12/18,F,L,325000,N225HB,E09000014,{BC8936BB-7028-0E2C-E053-6C04A8C0DBF4},17245953,74.16,4,11,76,84,England and Wales: 1967-1975
E09000016,Havering,4383.116883,2020,2020/12/17,T,F,337500,RM137SD,E09000016,{BC8936BB-70E7-0E2C-E053-6C04A8C0DBF4},17403122,77,4,11,63,87,England and Wales: 1950-1966
E09000006,Bromley,4384.057971,2020,2020/12/16,T,F,605000,SE207YN,E09000006,{BA558B33-013D-76EF-E053-6B04A8C0B4B7},16426825,138,6,11,74,86,England and Wales: 1900-1929
E09000024,Merton,4385.321101,2020,2020/12/4,T,F,478000,CR41LA,E09000024,{BA558B32-FDDC-76EF-E053-6B04A8C0B4B7},18132794,109,5,11,60,78,England and Wales: 1930-1949
E09000006,Bromley,4385.964912,2020,2020/12/21,F,L,250000,BR27LP,E09000006,{BC8936BB-E73C-0E2C-E053-6C04A8C0DBF4},16486134,57,3,11,70,76,England and Wales: 1983-1990
E09000008,Croydon,4388.111888,2020,2020/12/16,D,F,627500,CR20DF,E09000008,{BC8936BB-FA83-0E2C-E053-6C04A8C0DBF4},16648340,143,6,11,54,77,England and Wales: 1950-1966
E09000023,Lewisham,4388.888889,2020,2020/12/18,S,F,395000,BR15QA,E09000023,{BC8936BB-EA77-0E2C-E053-6C04A8C0DBF4},18067086,90,5,12,50,81,England and Wales: 1900-1929
E09000016,Havering,4388.888889,2020,2020/12/4,T,F,395000,RM39FE,E09000016,{BC8936BB-3979-0E2C-E053-6C04A8C0DBF4},17412069,90,,11,87,88,NO DATA!
E09000030,Tower Hamlets,4390.243902,2020,2020/12/10,F,L,360000,E34DP,E09000030,{BC8936BB-7109-0E2C-E053-6C04A8C0DBF4},18716589,82,4,11,64,73,England and Wales: 1976-1982
E09000004,Bexley,4392.523364,2020,2020/12/8,S,F,470000,DA76PS,E09000004,{BA558B32-FD6C-76EF-E053-6B04A8C0B4B7},16250263,107,6,11,66,83,England and Wales: 1930-1949
E09000008,Croydon,4392.857143,2020,2020/12/9,S,F,615000,CR20BP,E09000008,{BC8936BB-FCC5-0E2C-E053-6C04A8C0DBF4},16641621,140,6,12,56,82,England and Wales: 1900-1929
E09000029,Sutton,4393.442623,2020,2020/12/21,S,F,536000,SM39NX,E09000029,{BC8936BB-F6D7-0E2C-E053-6C04A8C0DBF4},18574026,122,7,11,59,79,England and Wales: 1900-1929
E09000021,Kingston upon Thames,4394.904459,2020,2020/12/1,S,F,690000,KT35BT,E09000021,{BA558B32-F616-76EF-E053-6B04A8C0B4B7},17820572,157,8,12,74,85,England and Wales: 1930-1949
E09000010,Enfield,4395.549451,2020,2020/12/14,T,F,399995,N182AH,E09000010,{BC8936BB-C451-0E2C-E053-6C04A8C0DBF4},16916625,91,5,11,66,84,England and Wales: 1900-1929
E09000016,Havering,4395.945387,2020,2020/12/18,T,F,425000,RM124QD,E09000016,{BA558B32-6DD2-76EF-E053-6B04A8C0B4B7},17400683,96.68,5,11,78,80,England and Wales: 2003-2006
E09000017,Hillingdon,4396.551724,2020,2020/12/21,F,L,255000,UB109NW,E09000017,{BC8936BB-C762-0E2C-E053-6C04A8C0DBF4},17479667,58,3,11,67,77,England and Wales: 1967-1975
E09000008,Croydon,4397.590361,2020,2020/12/17,T,F,365000,CR00PR,E09000008,{BC8936BB-E6CF-0E2C-E053-6C04A8C0DBF4},16683110,83,5,11,66,82,England and Wales: 1950-1966
E09000016,Havering,4397.590361,2020,2020/12/16,T,F,365000,RM125RS,E09000016,{BA558B32-6E2B-76EF-E053-6B04A8C0B4B7},17412078,83,4,11,56,75,England and Wales: 1950-1966
E09000017,Hillingdon,4398.734177,2020,2020/12/11,D,F,695000,UB83JA,E09000017,{BA558B32-D6C1-76EF-E053-6B04A8C0B4B7},17548744,158,7,11,66,83,England and Wales: 1930-1949
E09000016,Havering,4398.93617,2020,2020/12/16,T,F,413500,RM124DS,E09000016,{BA558B32-6B61-76EF-E053-6B04A8C0B4B7},17409653,94,4,11,64,87,England and Wales: 1930-1949
E09000023,Lewisham,4399.092971,2020,2020/12/18,T,F,388000,SE129SD,E09000023,{BC8936BB-E75F-0E2C-E053-6C04A8C0DBF4},18082151,88.2,5,11,66,66,England and Wales: 1930-1949
E09000011,Greenwich,4402.173913,2020,2020/12/7,S,F,607500,SE185JF,E09000011,{BA558B32-FF39-76EF-E053-6B04A8C0B4B7},16984414,138,6,11,68,88,England and Wales: before 1900
E09000002,Barking and Dagenham,4403.409091,2020,2020/12/14,T,F,387500,IG110LA,E09000002,{BC8936BB-7038-0E2C-E053-6C04A8C0DBF4},16104778,88,6,12,71,86,England and Wales: 1950-1966
E09000006,Bromley,4404.255319,2020,2020/12/18,T,F,414000,BR76BB,E09000006,{BC8936BB-E791-0E2C-E053-6C04A8C0DBF4},16488146,94,4,11,57,80,England and Wales: before 1900
E09000016,Havering,4404.255319,2020,2020/12/14,S,F,414000,RM30BG,E09000016,{BA558B32-6E39-76EF-E053-6B04A8C0B4B7},17465799,94,5,11,62,83,England and Wales: 1900-1929
E09000011,Greenwich,4404.549509,2020,2020/12/17,F,L,395000,SE95AH,E09000011,{BC8936BC-0495-0E2C-E053-6C04A8C0DBF4},16975145,89.68,4,11,81,83,England and Wales: 1900-1929
E09000028,Southwark,4405,2020,2020/12/11,F,L,440500,SE249LX,E09000028,{BC8936BC-03F1-0E2C-E053-6C04A8C0DBF4},18527746,100,5,12,70,72,England and Wales: 1976-1982
E09000008,Croydon,4405.405405,2020,2020/12/18,T,F,326000,CR03QL,E09000008,{BC8936BB-E5B5-0E2C-E053-6C04A8C0DBF4},16694525,74,4,11,54,82,England and Wales: 1900-1929
E09000023,Lewisham,4405.714286,2020,2020/12/11,T,F,771000,SE61NQ,E09000023,{BC8936BB-B408-0E2C-E053-6C04A8C0DBF4},18005611,175,9,12,60,81,England and Wales: 1900-1929
E09000004,Bexley,4406.779661,2020,2020/12/21,F,L,260000,DA163DG,E09000004,{BC8936BB-E86E-0E2C-E053-6C04A8C0DBF4},16276103,59,3,11,27,76,England and Wales: 1967-1975
E09000016,Havering,4406.779661,2020,2020/12/10,F,L,260000,RM142AU,E09000016,{BA558B32-6CC3-76EF-E053-6B04A8C0B4B7},17420293,59,3,11,62,72,England and Wales: 1900-1929
E09000002,Barking and Dagenham,4410,2020,2020/12/16,T,F,441000,IG119UU,E09000002,{BC8936BB-7186-0E2C-E053-6C04A8C0DBF4},16057763,100,6,11,55,80,England and Wales: 1930-1949
E09000016,Havering,4413.407821,2020,2020/12/4,D,F,790000,RM143BG,E09000016,{BA558B32-2670-76EF-E053-6B04A8C0B4B7},17398491,179,,11,82,89,NO DATA!
E09000029,Sutton,4414.414414,2020,2020/12/18,T,F,490000,SM13QD,E09000029,{BC8936BB-EA84-0E2C-E053-6C04A8C0DBF4},18547175,111,6,11,72,86,England and Wales: 1930-1949
E09000023,Lewisham,4414.772727,2020,2020/12/11,F,L,194250,SE62LL,E09000023,{BC8936BB-E6CC-0E2C-E053-6C04A8C0DBF4},18090957,44,2,11,43,78,England and Wales: 1950-1966
E09000033,Westminster,4414.893617,2020,2020/12/11,F,L,830000,NW87JS,E09000033,{BC8936BB-C77B-0E2C-E053-6C04A8C0DBF4},19054984,188,5,11,67,69,England and Wales: 1967-1975
E09000010,Enfield,4416.666667,2020,2020/12/11,F,L,265000,EN36WX,E09000010,{BA558B32-1CF1-76EF-E053-6B04A8C0B4B7},16888565,60,3,12,66,77,England and Wales: 1996-2002
E09000029,Sutton,4416.666667,2020,2020/12/4,F,L,291500,SM52FH,E09000029,{BA558B33-029F-76EF-E053-6B04A8C0B4B7},18552302,66,3,12,84,84,INVALID!
E09000023,Lewisham,4416.666667,2020,2020/12/3,F,L,265000,SE62BP,E09000023,{BA558B33-258D-76EF-E053-6B04A8C0B4B7},18024352,60,2,12,53,79,England and Wales: 1930-1949
E09000032,Wandsworth,4417.481447,2020,2020/12/18,F,L,750000,SW183SX,E09000032,{BC8936BC-046E-0E2C-E053-6C04A8C0DBF4},18842902,169.78,3,12,70,72,England and Wales: before 1900
E09000016,Havering,4418.604651,2020,2020/12/10,S,F,380000,RM137XR,E09000016,{BA558B32-6C2D-76EF-E053-6B04A8C0B4B7},17397632,86,4,11,55,83,England and Wales: 1930-1949
E09000016,Havering,4420.473773,2020,2020/12/7,T,F,418000,RM124PU,E09000016,{BC8936BB-6FFF-0E2C-E053-6C04A8C0DBF4},17416196,94.56,5,11,43,62,England and Wales: 1930-1949
E09000004,Bexley,4421.052632,2020,2020/12/11,T,F,420000,DA162LR,E09000004,{BA558B32-AAA5-76EF-E053-6B04A8C0B4B7},16249359,95,6,11,36,80,England and Wales: 1930-1949
E09000023,Lewisham,4423.076923,2020,2020/12/21,T,F,460000,SE85JN,E09000023,{BC8936BC-0306-0E2C-E053-6C04A8C0DBF4},18036146,104,3,12,76,88,England and Wales: 1991-1995
E09000004,Bexley,4423.076923,2020,2020/12/14,S,F,345000,DA13NP,E09000004,{BC8936BB-E5D5-0E2C-E053-6C04A8C0DBF4},16270678,78,5,11,45,86,England and Wales: 1900-1929
E09000021,Kingston upon Thames,4424.460432,2020,2020/12/11,D,F,615000,KT92JQ,E09000021,{BC8936BB-E519-0E2C-E053-6C04A8C0DBF4},17813680,139,6,11,68,82,England and Wales: 1967-1975
E09000006,Bromley,4425.287356,2020,2020/12/21,T,F,385000,BR69TH,E09000006,{BA558B32-FF41-76EF-E053-6B04A8C0B4B7},16481316,87,5,11,58,87,England and Wales: 1976-1982
E09000015,Harrow,4426.829268,2020,2020/12/18,F,L,363000,HA11SY,E09000015,{BC8936BB-C75E-0E2C-E053-6C04A8C0DBF4},17373987,82,4,11,73,76,England and Wales: 1900-1929
E09000026,Redbridge,4428.571429,2020,2020/12/22,S,L,310000,IG50XG,E09000026,{BC8936BB-70FE-0E2C-E053-6C04A8C0DBF4},18279856,70,3,12,73,77,England and Wales: 1976-1982
E09000004,Bexley,4428.571429,2020,2020/12/16,T,F,310000,DA81EG,E09000004,{BC8936BB-E5A6-0E2C-E053-6C04A8C0DBF4},16304681,70,5,11,63,88,England and Wales: 1967-1975
E09000003,Barnet,4429.530201,2020,2020/12/11,T,F,660000,EN48RY,E09000003,{BA558B32-D73A-76EF-E053-6B04A8C0B4B7},16234208,149,6,11,63,79,England and Wales: 1900-1929
E09000016,Havering,4431.818182,2020,2020/12/21,T,F,390000,RM139BB,E09000016,{BC8936BB-7131-0E2C-E053-6C04A8C0DBF4},17448567,88,5,11,61,86,England and Wales: 1930-1949
E09000010,Enfield,4431.818182,2020,2020/12/18,S,F,390000,EN34JE,E09000010,{BC8936BB-708E-0E2C-E053-6C04A8C0DBF4},16925963,88,5,11,62,83,England and Wales: 1930-1949
E09000018,Hounslow,4432.432432,2020,2020/12/11,S,F,328000,TW134LP,E09000018,{BC8936BB-C764-0E2C-E053-6C04A8C0DBF4},17624435,74,4,11,66,86,England and Wales: 1930-1949
E09000026,Redbridge,4432.989691,2020,2020/12/18,T,F,430000,IG39JQ,E09000026,{BC8936BB-6FF5-0E2C-E053-6C04A8C0DBF4},18275881,97,6,12,58,86,England and Wales: before 1900
E09000011,Greenwich,4432.989691,2020,2020/12/3,T,F,430000,SE20UL,E09000011,{BA558B32-FDD7-76EF-E053-6B04A8C0B4B7},17045665,97,4,11,54,84,England and Wales: before 1900
E09000016,Havering,4433.962264,2020,2020/12/10,S,F,470000,RM126AJ,E09000016,{BA558B32-6CEB-76EF-E053-6B04A8C0B4B7},17430308,106,4,11,60,84,England and Wales: 1930-1949
E09000016,Havering,4435.483871,2020,2020/12/17,S,F,550000,RM111GF,E09000016,{BC8936BB-3A66-0E2C-E053-6C04A8C0DBF4},17445541,124,5,12,83,85,INVALID!
E09000004,Bexley,4437.732342,2020,2020/12/15,F,L,191000,SE288PJ,E09000004,{BA558B33-02F3-76EF-E053-6B04A8C0B4B7},16247286,43.04,2,11,78,78,England and Wales: 1976-1982
E09000006,Bromley,4438.77551,2020,2020/12/15,D,L,870000,BR36TW,E09000006,{BC8936BB-E4FE-0E2C-E053-6C04A8C0DBF4},16445110,196,7,12,74,81,England and Wales: 1950-1966
E09000008,Croydon,4439.003619,2020,2020/12/11,T,F,417000,SE254NA,E09000008,{BA558B33-0417-76EF-E053-6B04A8C0B4B7},16645238,93.94,4,11,73,74,England and Wales: 1900-1929
E09000029,Sutton,4439.252336,2020,2020/12/21,S,F,475000,SM68DG,E09000029,{BC8936BB-E728-0E2C-E053-6C04A8C0DBF4},18582612,107,6,11,68,86,England and Wales: 1930-1949
E09000008,Croydon,4440.298507,2020,2020/12/18,S,F,595000,CR28EA,E09000008,{BC8936BB-E872-0E2C-E053-6C04A8C0DBF4},16664577,134,8,11,61,78,England and Wales: 1930-1949
E09000014,Haringey,4441.747573,2020,2020/12/9,T,F,915000,N154AB,E09000014,{BC8936BB-C343-0E2C-E053-6C04A8C0DBF4},17258744,206,9,11,59,74,England and Wales: 1900-1929
E09000004,Bexley,4442.14876,2020,2020/12/14,S,F,537500,DA68JG,E09000004,{BC8936BB-E5AE-0E2C-E053-6C04A8C0DBF4},16279697,121,5,12,62,81,England and Wales: 1930-1949
E09000021,Kingston upon Thames,4444.444444,2020,2020/12/22,F,L,400000,KT65BU,E09000021,{BC8936BB-F8D0-0E2C-E053-6C04A8C0DBF4},17825036,90,3,11,58,80,England and Wales: 1967-1975
E09000017,Hillingdon,4444.444444,2020,2020/12/21,T,F,480000,UB100AQ,E09000017,{BC8936BB-C381-0E2C-E053-6C04A8C0DBF4},17480407,108,5,11,67,84,England and Wales: before 1900
E09000017,Hillingdon,4444.444444,2020,2020/12/21,F,L,200000,UB49EE,E09000017,{BA558B32-1CA6-76EF-E053-6B04A8C0B4B7},17520598,45,2,11,65,65,England and Wales: 1950-1966
E09000003,Barnet,4444.444444,2020,2020/12/18,F,L,320000,N120DT,E09000003,{BA558B32-1D08-76EF-E053-6B04A8C0B4B7},16209029,72,3,12,73,77,England and Wales: 1983-1990
E09000016,Havering,4444.444444,2020,2020/12/15,S,F,560000,RM111EF,E09000016,{BA558B32-D6DC-76EF-E053-6B04A8C0B4B7},17440480,126,6,12,53,80,England and Wales: 1900-1929
E09000025,Newham,4444.444444,2020,2020/12/11,T,F,440000,E162AN,E09000025,{BA558B32-6BA9-76EF-E053-6B04A8C0B4B7},18222354,99,5,11,49,74,England and Wales: 1900-1929
E09000006,Bromley,4444.444444,2020,2020/12/10,F,L,240000,BR67LL,E09000006,{BC8936BB-E72A-0E2C-E053-6C04A8C0DBF4},16450669,54,4,11,72,75,England and Wales: 1967-1975
E09000017,Hillingdon,4444.444444,2020,2020/12/9,F,L,320000,HA47DA,E09000017,{BC8936BB-305F-0E2C-E053-6C04A8C0DBF4},17537705,72,,11,80,81,NO DATA!
E09000021,Kingston upon Thames,4447.004608,2020,2020/12/11,S,F,965000,SW153PX,E09000021,{BC8936BC-088F-0E2C-E053-6C04A8C0DBF4},17848039,217,8,11,68,79,England and Wales: 1930-1949
E09000031,Waltham Forest,4448.529412,2020,2020/12/18,S,F,605000,E46RT,E09000031,{BC8936BB-725B-0E2C-E053-6C04A8C0DBF4},18743507,136,6,11,55,77,England and Wales: 1930-1949
E09000018,Hounslow,4450,2020,2020/12/3,T,F,445000,TW136NB,E09000018,{B82222ED-13AA-6691-E053-6B04A8C02FB2},17606112,100,6,11,57,87,England and Wales: 1930-1949
E09000008,Croydon,4451.219512,2020,2020/12/17,F,L,365000,SE256BT,E09000008,{BC8936BB-E9C3-0E2C-E053-6C04A8C0DBF4},16646158,82,3,12,56,78,England and Wales: 1930-1949
E09000002,Barking and Dagenham,4451.219512,2020,2020/12/4,S,F,365000,RM95JH,E09000002,{BC8936BC-0546-0E2C-E053-6C04A8C0DBF4},16116064,82,5,12,57,79,England and Wales: 1930-1949
E09000023,Lewisham,4459.459459,2020,2020/12/4,F,L,330000,SE62RP,E09000023,{BA558B33-2597-76EF-E053-6B04A8C0B4B7},18035421,74,,12,83,83,NO DATA!
E09000008,Croydon,4460.784314,2020,2020/12/18,T,F,455000,CR77EL,E09000008,{BA558B32-FF33-76EF-E053-6B04A8C0B4B7},16724883,102,6,11,42,80,England and Wales: before 1900
E09000002,Barking and Dagenham,4461.538462,2020,2020/12/11,T,F,290000,RM81QT,E09000002,{BC8936BB-C68F-0E2C-E053-6C04A8C0DBF4},16096133,65,4,11,68,89,England and Wales: 1930-1949
E09000011,Greenwich,4464.285714,2020,2020/12/16,T,F,375000,SE93EH,E09000011,{BA558B33-2956-76EF-E053-6B04A8C0B4B7},16969132,84,5,11,57,76,England and Wales: 1930-1949
E09000016,Havering,4464.285714,2020,2020/12/11,S,F,500000,RM139XJ,E09000016,{BC8936BB-701E-0E2C-E053-6C04A8C0DBF4},17466120,112,5,11,69,81,England and Wales: 1983-1990
E09000004,Bexley,4465.517241,2020,2020/12/16,S,F,518000,DA81EP,E09000004,{BA558B32-F629-76EF-E053-6B04A8C0B4B7},16290499,116,7,12,64,83,England and Wales: 1930-1949
E09000008,Croydon,4466.019417,2020,2020/12/11,T,F,460000,CR77RT,E09000008,{BA558B32-FEE8-76EF-E053-6B04A8C0B4B7},16634859,103,6,11,42,77,England and Wales: 1900-1929
E09000005,Brent,4466.666667,2020,2020/12/14,T,F,402000,HA30TU,E09000005,{BC8936BB-DF68-0E2C-E053-6C04A8C0DBF4},16335497,90,5,11,16,89,England and Wales: 1900-1929
E09000023,Lewisham,4468.085106,2020,2020/12/22,F,L,210000,SE145RZ,E09000023,{BC8936BC-059E-0E2C-E053-6C04A8C0DBF4},18031548,47,3,12,78,81,England and Wales: 1996-2002
E09000002,Barking and Dagenham,4469.53658,2020,2020/12/4,T,F,380000,RM82BG,E09000002,{BC8936BB-6FEC-0E2C-E053-6C04A8C0DBF4},16074744,85.02,5,12,64,69,England and Wales: 1930-1949
E09000006,Bromley,4470.198675,2020,2020/12/3,S,F,675000,BR14EX,E09000006,{BA558B32-FD73-76EF-E053-6B04A8C0B4B7},16437284,151,7,12,65,84,England and Wales: 1930-1949
E09000016,Havering,4470.588235,2020,2020/12/11,S,F,380000,RM125ER,E09000016,{BC8936BB-3960-0E2C-E053-6C04A8C0DBF4},17412346,85,4,11,47,81,England and Wales: 1930-1949
E09000008,Croydon,4473.684211,2020,2020/12/3,T,F,340000,CR09LY,E09000008,{BA558B32-FEE9-76EF-E053-6B04A8C0B4B7},16625153,76,4,11,74,86,England and Wales: 1967-1975
E09000011,Greenwich,4474.576271,2020,2020/12/18,F,L,264000,SE95RL,E09000011,{BC8936BC-05A1-0E2C-E053-6C04A8C0DBF4},17025988,59,3,11,74,78,England and Wales: 1930-1949
E09000008,Croydon,4476.190476,2020,2020/12/16,T,F,470000,SW164NB,E09000008,{BC8936BB-F7EB-0E2C-E053-6C04A8C0DBF4},16635808,105,5,11,60,85,England and Wales: 1930-1949
E09000017,Hillingdon,4476.190476,2020,2020/12/4,T,F,470000,UB49QG,E09000017,{BA558B32-D845-76EF-E053-6B04A8C0B4B7},17507833,105,4,11,50,85,England and Wales: 1950-1966
E09000018,Hounslow,4476.330635,2020,2020/12/3,T,F,365000,TW140HB,E09000018,{BA558B32-D1E3-76EF-E053-6B04A8C0B4B7},17592166,81.54,4,11,59,67,England and Wales: 1930-1949
E09000004,Bexley,4476.923077,2020,2020/12/17,F,L,291000,DA144BD,E09000004,{BC8936BB-E943-0E2C-E053-6C04A8C0DBF4},16275878,65,3,11,70,77,England and Wales: 1950-1966
E09000029,Sutton,4479.166667,2020,2020/12/4,T,F,430000,SM52NQ,E09000029,{BA558B32-FDB2-76EF-E053-6B04A8C0B4B7},18577535,96,4,11,73,87,England and Wales: 1976-1982
E09000016,Havering,4482.758621,2020,2020/12/10,F,L,260000,RM26DL,E09000016,{BC8936BB-70B6-0E2C-E053-6C04A8C0DBF4},17424458,58,4,11,59,70,England and Wales: 1950-1966
E09000003,Barnet,4483.870968,2020,2020/12/1,T,F,695000,N113BT,E09000003,{BA558B32-1F66-76EF-E053-6B04A8C0B4B7},16167762,155,7,11,76,85,England and Wales: 1991-1995
